Sensors: ['0x40', '0x41', '0x44', '0x45']
Die temperature enabled: 1
Time [s]	PT104 [°C]	R_0 [Ω]	I_0 [A]	V_0 [V]	T_die_0 [°C]	R_1 [Ω]	I_1 [A]	V_1 [V]	T_die_1 [°C]	R_2 [Ω]	I_2 [A]	V_2 [V]	T_die_2 [°C]	R_3 [Ω]	I_3 [A]	V_3 [V]	T_die_3 [°C]
2132.139	17.109	30182	1.09960e-04	3.31895	22.6	29652	1.11940e-04	3.31934	23.2	30116	1.10170e-04	3.31777	22.1	29877	1.11040e-04	3.31758	23.2
2133.327	17.109	30128	1.10160e-04	3.31895	22.6	29599	1.12130e-04	3.31895	23.2	30159	1.10020e-04	3.31797	22.1	29892	1.10990e-04	3.31758	23.2
2134.515	17.120	30160	1.10050e-04	3.31895	22.6	29631	1.12020e-04	3.31934	23.2	30122	1.10140e-04	3.31777	22.1	29851	1.11130e-04	3.31738	23.2
2135.703	17.120	30156	1.10060e-04	3.31895	22.6	29592	1.12160e-04	3.31914	23.2	30164	1.10000e-04	3.31797	22.1	29863	1.11090e-04	3.31738	23.2
2136.892	17.137	30150	1.10090e-04	3.31914	22.6	29563	1.12270e-04	3.31914	23.2	30103	1.10220e-04	3.31797	22.1	29846	1.11160e-04	3.31758	23.2
2138.080	17.137	30152	1.10080e-04	3.31895	22.6	29621	1.12050e-04	3.31914	23.2	30102	1.10220e-04	3.31777	22.1	29856	1.11120e-04	3.31758	23.2
2139.268	17.126	30139	1.10120e-04	3.31895	22.6	29574	1.12230e-04	3.31914	23.2	30124	1.10140e-04	3.31777	22.1	29868	1.11070e-04	3.31758	23.2
2140.456	17.126	30193	1.09920e-04	3.31895	22.6	29628	1.12030e-04	3.31914	23.2	30100	1.10230e-04	3.31777	22.1	29879	1.11030e-04	3.31738	23.2
2141.645	17.126	30165	1.10020e-04	3.31875	22.6	29615	1.12070e-04	3.31914	23.2	30142	1.10070e-04	3.31777	22.1	29879	1.11030e-04	3.31738	23.2
2142.833	17.115	30150	1.10090e-04	3.31914	22.6	29571	1.12240e-04	3.31914	23.2	30102	1.10220e-04	3.31777	22.1	29829	1.11210e-04	3.31738	23.2
2144.021	17.115	30126	1.10170e-04	3.31895	22.6	29626	1.12040e-04	3.31934	23.2	30086	1.10280e-04	3.31777	22.1	29834	1.11200e-04	3.31758	23.2
2145.209	17.119	30123	1.10180e-04	3.31895	22.6	29560	1.12280e-04	3.31914	23.2	30070	1.10340e-04	3.31777	22.1	29820	1.11250e-04	3.31758	23.2
2146.398	17.119	30110	1.10230e-04	3.31914	22.6	29583	1.12200e-04	3.31914	23.2	30104	1.10210e-04	3.31777	22.1	29786	1.11380e-04	3.31758	23.2
2147.586	17.158	30091	1.10300e-04	3.31895	22.6	29616	1.12070e-04	3.31914	23.2	30065	1.10350e-04	3.31777	22.1	29819	1.11250e-04	3.31738	23.2
2148.774	17.158	30105	1.10250e-04	3.31914	22.6	29593	1.12160e-04	3.31914	23.2	30081	1.10300e-04	3.31797	22.1	29803	1.11320e-04	3.31758	23.2
2149.962	17.158	30116	1.10200e-04	3.31895	22.6	29539	1.12370e-04	3.31914	23.2	30093	1.10260e-04	3.31797	22.1	29821	1.11250e-04	3.31758	23.2
2151.150	17.151	30138	1.10120e-04	3.31895	22.6	29526	1.12410e-04	3.31895	23.2	30080	1.10300e-04	3.31777	22.1	29795	1.11350e-04	3.31758	23.2
2152.339	17.151	30091	1.10300e-04	3.31895	22.6	29514	1.12460e-04	3.31914	23.2	30053	1.10400e-04	3.31777	22.1	29816	1.11270e-04	3.31758	23.2
2153.527	17.140	30089	1.10310e-04	3.31914	22.6	29549	1.12330e-04	3.31914	23.2	30052	1.10400e-04	3.31777	22.1	29831	1.11210e-04	3.31738	23.2
2154.715	17.140	30156	1.10060e-04	3.31895	22.6	29563	1.12280e-04	3.31914	23.2	30081	1.10300e-04	3.31777	22.1	29787	1.11370e-04	3.31738	23.2
2155.904	17.130	30112	1.10230e-04	3.31914	22.6	29565	1.12270e-04	3.31914	23.2	30019	1.10520e-04	3.31777	22.1	29779	1.11400e-04	3.31738	23.2
2157.092	17.130	30126	1.10180e-04	3.31914	22.6	29575	1.12230e-04	3.31934	23.2	30043	1.10440e-04	3.31797	22.1	29839	1.11190e-04	3.31777	23.2
2158.280	17.141	30087	1.10310e-04	3.31895	22.6	29504	1.12500e-04	3.31914	23.2	30113	1.10190e-04	3.31797	22.1	29800	1.11330e-04	3.31777	23.2
2159.469	17.141	30076	1.10350e-04	3.31895	22.6	29528	1.12400e-04	3.31895	23.2	30065	1.10350e-04	3.31777	22.1	29812	1.11280e-04	3.31738	23.2
2160.656	17.141	30078	1.10350e-04	3.31914	22.6	29587	1.12170e-04	3.31895	23.2	30065	1.10360e-04	3.31797	22.1	29779	1.11410e-04	3.31758	23.2
2161.845	17.143	30085	1.10330e-04	3.31914	22.6	29561	1.12280e-04	3.31914	23.2	30048	1.10410e-04	3.31777	22.1	29817	1.11260e-04	3.31738	23.2
2163.033	17.143	30074	1.10360e-04	3.31895	22.6	29574	1.12230e-04	3.31914	23.2	30068	1.10350e-04	3.31797	22.1	29769	1.11440e-04	3.31758	23.2
2164.221	17.209	30070	1.10370e-04	3.31895	22.6	29583	1.12190e-04	3.31895	23.2	30016	1.10530e-04	3.31777	22.1	29801	1.11330e-04	3.31758	23.2
2165.409	17.209	30066	1.10390e-04	3.31895	22.6	29498	1.12520e-04	3.31914	23.2	30071	1.10330e-04	3.31777	22.1	29788	1.11370e-04	3.31758	23.2
2166.598	17.176	30040	1.10490e-04	3.31914	22.6	29510	1.12480e-04	3.31914	23.2	29971	1.10700e-04	3.31777	22.1	29772	1.11430e-04	3.31758	23.2
2167.786	17.176	30103	1.10260e-04	3.31914	22.6	29496	1.12530e-04	3.31914	23.2	30048	1.10420e-04	3.31777	22.1	29733	1.11570e-04	3.31738	23.2
2168.974	17.176	30074	1.10360e-04	3.31895	22.6	29517	1.12450e-04	3.31914	23.2	30042	1.10440e-04	3.31777	22.1	29761	1.11470e-04	3.31758	23.2
2170.163	17.177	30062	1.10400e-04	3.31895	22.6	29527	1.12410e-04	3.31914	23.2	29983	1.10660e-04	3.31797	22.1	29786	1.11380e-04	3.31758	23.2
2171.351	17.177	30100	1.10260e-04	3.31875	22.6	29523	1.12430e-04	3.31914	23.2	29993	1.10610e-04	3.31758	22.1	29753	1.11500e-04	3.31738	23.2
2172.539	17.178	30118	1.10200e-04	3.31895	22.6	29531	1.12390e-04	3.31895	23.2	30002	1.10590e-04	3.31777	22.1	29788	1.11370e-04	3.31738	23.2
2173.727	17.178	30062	1.10400e-04	3.31895	22.6	29487	1.12560e-04	3.31914	23.2	30025	1.10510e-04	3.31797	22.1	29801	1.11320e-04	3.31738	23.2
2174.915	17.169	30060	1.10410e-04	3.31895	22.6	29518	1.12440e-04	3.31895	23.2	30052	1.10400e-04	3.31777	22.1	29794	1.11340e-04	3.31738	23.2
2176.104	17.169	30076	1.10350e-04	3.31895	22.6	29525	1.12410e-04	3.31895	23.2	29997	1.10600e-04	3.31777	22.1	29756	1.11490e-04	3.31738	23.2
2177.292	17.204	30039	1.10500e-04	3.31914	22.6	29493	1.12540e-04	3.31914	23.2	30030	1.10480e-04	3.31777	22.1	29764	1.11470e-04	3.31777	23.2
2178.481	17.204	30116	1.10200e-04	3.31895	22.6	29516	1.12450e-04	3.31914	23.2	30013	1.10540e-04	3.31777	22.1	29790	1.11370e-04	3.31758	23.2
2179.668	17.184	30068	1.10380e-04	3.31895	22.6	29512	1.12470e-04	3.31914	23.2	30009	1.10560e-04	3.31777	22.1	29754	1.11490e-04	3.31738	23.2
2180.857	17.184	30064	1.10400e-04	3.31895	22.6	29509	1.12480e-04	3.31914	23.2	30043	1.10430e-04	3.31777	22.1	29743	1.11540e-04	3.31738	23.2
2182.045	17.184	30045	1.10470e-04	3.31895	22.6	29509	1.12480e-04	3.31914	23.2	30001	1.10590e-04	3.31777	22.1	29779	1.11410e-04	3.31758	23.2
2183.233	17.187	30039	1.10490e-04	3.31914	22.6	29511	1.12470e-04	3.31914	23.2	30035	1.10460e-04	3.31777	22.1	29734	1.11570e-04	3.31758	23.2
2184.422	17.187	30046	1.10470e-04	3.31914	22.6	29486	1.12570e-04	3.31914	23.2	29980	1.10670e-04	3.31777	22.1	29735	1.11570e-04	3.31758	23.2
2185.610	17.199	30066	1.10390e-04	3.31895	22.6	29441	1.12730e-04	3.31895	23.2	29964	1.10720e-04	3.31777	22.1	29693	1.11720e-04	3.31738	23.2
2186.798	17.199	30102	1.10260e-04	3.31895	22.6	29483	1.12570e-04	3.31895	23.2	29975	1.10690e-04	3.31777	22.1	29731	1.11580e-04	3.31738	23.2
2187.986	17.192	30052	1.10440e-04	3.31895	22.6	29467	1.12630e-04	3.31895	23.2	30016	1.10530e-04	3.31777	22.1	29754	1.11500e-04	3.31758	23.2
2189.174	17.192	30009	1.10600e-04	3.31895	22.6	29477	1.12600e-04	3.31914	23.2	29989	1.10630e-04	3.31777	22.1	29769	1.11450e-04	3.31777	23.2
2190.363	17.212	30058	1.10420e-04	3.31914	22.6	29461	1.12650e-04	3.31895	23.2	30019	1.10520e-04	3.31777	22.1	29744	1.11540e-04	3.31758	23.2
2191.551	17.212	30052	1.10440e-04	3.31895	22.6	29525	1.12420e-04	3.31914	23.2	29972	1.10690e-04	3.31758	22.1	29770	1.11430e-04	3.31738	23.2
2192.739	17.212	30026	1.10530e-04	3.31895	22.6	29471	1.12620e-04	3.31914	23.2	30006	1.10570e-04	3.31777	22.1	29707	1.11670e-04	3.31738	23.2
2193.927	17.216	30023	1.10550e-04	3.31914	22.6	29491	1.12550e-04	3.31914	23.2	29986	1.10650e-04	3.31797	22.1	29702	1.11690e-04	3.31738	23.2
2195.116	17.216	30042	1.10480e-04	3.31895	22.6	29482	1.12580e-04	3.31914	23.2	29986	1.10640e-04	3.31777	22.1	29689	1.11740e-04	3.31758	23.2
2196.304	17.231	30047	1.10460e-04	3.31895	22.6	29502	1.12500e-04	3.31895	23.2	29972	1.10700e-04	3.31777	22.1	29701	1.11700e-04	3.31758	23.2
2197.492	17.231	30056	1.10430e-04	3.31895	22.6	29497	1.12530e-04	3.31914	23.2	29979	1.10670e-04	3.31777	22.1	29751	1.11500e-04	3.31738	23.2
2198.680	17.237	30041	1.10480e-04	3.31875	22.6	29454	1.12680e-04	3.31895	23.2	29996	1.10600e-04	3.31758	22.1	29746	1.11520e-04	3.31738	23.2
2199.869	17.237	29994	1.10650e-04	3.31895	22.6	29506	1.12480e-04	3.31895	23.2	29956	1.10750e-04	3.31777	22.1	29745	1.11520e-04	3.31719	23.2
2201.057	17.237	30033	1.10510e-04	3.31895	22.6	29445	1.12720e-04	3.31914	23.2	29971	1.10700e-04	3.31777	22.1	29723	1.11620e-04	3.31758	23.2
2202.245	17.232	30014	1.10580e-04	3.31895	22.6	29463	1.12660e-04	3.31914	23.2	30003	1.10580e-04	3.31777	22.1	29730	1.11590e-04	3.31758	23.2
2203.433	17.232	30058	1.10420e-04	3.31895	22.6	29467	1.12640e-04	3.31914	23.2	29978	1.10670e-04	3.31777	22.1	29696	1.11710e-04	3.31738	23.2
2204.622	17.225	30054	1.10430e-04	3.31895	22.6	29479	1.12590e-04	3.31914	23.2	29958	1.10750e-04	3.31777	22.1	29709	1.11660e-04	3.31738	23.2
2205.810	17.225	29995	1.10650e-04	3.31895	22.6	29426	1.12790e-04	3.31895	23.2	29969	1.10710e-04	3.31797	22.1	29671	1.11810e-04	3.31738	23.2
2206.998	17.223	30021	1.10560e-04	3.31914	22.6	29438	1.12750e-04	3.31914	23.2	29969	1.10710e-04	3.31777	22.1	29678	1.11780e-04	3.31738	23.2
2208.186	17.223	30057	1.10420e-04	3.31895	22.6	29479	1.12590e-04	3.31914	23.2	29956	1.10750e-04	3.31777	22.1	29726	1.11610e-04	3.31758	23.2
2209.375	17.228	30022	1.10550e-04	3.31895	22.6	29471	1.12620e-04	3.31914	23.2	29970	1.10700e-04	3.31777	22.1	29718	1.11630e-04	3.31738	23.2
2210.563	17.228	30011	1.10600e-04	3.31914	22.6	29431	1.12780e-04	3.31914	23.2	29971	1.10700e-04	3.31777	22.1	29728	1.11590e-04	3.31738	23.2
2211.751	17.228	30029	1.10520e-04	3.31895	22.6	29434	1.12770e-04	3.31914	23.2	29906	1.10940e-04	3.31777	22.1	29685	1.11750e-04	3.31738	23.2
2212.939	17.238	30006	1.10610e-04	3.31914	22.6	29438	1.12740e-04	3.31895	23.2	29941	1.10810e-04	3.31777	22.1	29709	1.11660e-04	3.31738	23.2
2214.128	17.238	30014	1.10580e-04	3.31895	22.6	29447	1.12720e-04	3.31914	23.2	29931	1.10850e-04	3.31777	22.1	29713	1.11660e-04	3.31758	23.2
2215.316	17.251	30046	1.10460e-04	3.31895	22.6	29431	1.12770e-04	3.31895	23.2	29956	1.10750e-04	3.31758	22.1	29726	1.11600e-04	3.31758	23.2
2216.504	17.251	29977	1.10710e-04	3.31895	22.6	29414	1.12840e-04	3.31895	23.2	29981	1.10660e-04	3.31777	22.1	29723	1.11610e-04	3.31738	23.2
2217.693	17.273	30015	1.10580e-04	3.31914	22.6	29410	1.12860e-04	3.31934	23.2	29937	1.10820e-04	3.31777	22.1	29696	1.11720e-04	3.31758	23.2
2218.881	17.273	29976	1.10720e-04	3.31895	22.6	29485	1.12580e-04	3.31934	23.2	30022	1.10520e-04	3.31797	22.1	29710	1.11670e-04	3.31758	23.2
2220.069	17.273	29986	1.10690e-04	3.31914	22.6	29457	1.12680e-04	3.31934	23.2	29911	1.10930e-04	3.31797	22.1	29689	1.11740e-04	3.31758	23.2
2221.257	17.282	29977	1.10710e-04	3.31895	22.6	29473	1.12620e-04	3.31914	23.2	29968	1.10710e-04	3.31777	22.1	29721	1.11630e-04	3.31758	23.2
2222.446	17.282	29966	1.10760e-04	3.31895	22.6	29421	1.12820e-04	3.31914	23.2	29944	1.10800e-04	3.31777	22.1	29702	1.11700e-04	3.31758	23.2
2223.634	17.241	29990	1.10670e-04	3.31895	22.6	29385	1.12950e-04	3.31895	23.2	29892	1.11000e-04	3.31797	22.1	29654	1.11870e-04	3.31738	23.2
2224.822	17.241	29961	1.10770e-04	3.31895	22.6	29418	1.12820e-04	3.31895	23.2	29920	1.10890e-04	3.31777	22.1	29648	1.11890e-04	3.31738	23.2
2226.010	17.267	29997	1.10640e-04	3.31895	22.6	29415	1.12830e-04	3.31895	23.2	29842	1.11180e-04	3.31777	22.1	29668	1.11820e-04	3.31758	23.2
2227.198	17.267	29990	1.10670e-04	3.31914	22.6	29411	1.12850e-04	3.31914	23.2	29896	1.10980e-04	3.31777	22.1	29664	1.11840e-04	3.31758	23.2
2228.387	17.267	29983	1.10700e-04	3.31895	22.6	29412	1.12850e-04	3.31914	23.2	29926	1.10870e-04	3.31777	22.1	29651	1.11880e-04	3.31738	23.2
2229.575	17.267	29936	1.10870e-04	3.31895	22.6	29417	1.12830e-04	3.31914	23.2	29902	1.10950e-04	3.31777	22.1	29684	1.11760e-04	3.31738	23.2
2230.763	17.265	29940	1.10850e-04	3.31895	22.6	29416	1.12830e-04	3.31914	23.2	29884	1.11020e-04	3.31777	22.1	29658	1.11860e-04	3.31758	23.2
2231.951	17.265	29948	1.10820e-04	3.31895	22.6	29450	1.12710e-04	3.31934	23.2	29892	1.10990e-04	3.31777	22.1	29670	1.11810e-04	3.31738	23.2
2233.139	17.265	29956	1.10800e-04	3.31914	22.6	29381	1.12980e-04	3.31934	23.2	29917	1.10900e-04	3.31777	22.1	29658	1.11860e-04	3.31758	23.2
2234.328	17.270	29960	1.10780e-04	3.31895	22.6	29423	1.12810e-04	3.31914	23.2	29890	1.11010e-04	3.31797	22.1	29665	1.11840e-04	3.31758	23.2
2235.516	17.270	29973	1.10730e-04	3.31895	22.6	29448	1.12710e-04	3.31914	23.2	29912	1.10920e-04	3.31777	22.1	29620	1.12000e-04	3.31738	23.2
2236.704	17.280	29960	1.10780e-04	3.31895	22.6	29372	1.13000e-04	3.31895	23.2	29880	1.11040e-04	3.31797	22.1	29692	1.11730e-04	3.31738	23.2
2237.893	17.280	29996	1.10650e-04	3.31895	22.6	29408	1.12860e-04	3.31895	23.2	29882	1.11030e-04	3.31777	22.1	29690	1.11740e-04	3.31738	23.2
2239.081	17.289	29950	1.10820e-04	3.31895	22.6	29423	1.12810e-04	3.31914	23.2	29863	1.11100e-04	3.31777	22.1	29673	1.11810e-04	3.31758	23.2
